Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
workload_5420.cpp,xcu200-fsgd2104-2-e,3.33,2.10810645,229,1,0,0,1,cyclic_2_1,cyclic_2_1,block_8_1,unroll_2,unroll_4,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_5,1,0.5,0.991927689981,False
workload_5487.cpp,xcu200-fsgd2104-2-e,3.33,2.10708747,759,1,0,3,10,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_32,unroll_4,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_5,1,3.5,0.825893217029,False
workload_5182.cpp,xcu200-fsgd2104-2-e,3.33,2.36188908,261,1,0,0,2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_4,unroll_2,pipeline_1,unroll_17,pipeline_1,unroll_8,unroll_32,pipeline_1,unroll_5,1,0.75,0.977728192405,False
workload_5530.cpp,xcu200-fsgd2104-2-e,3.33,2.10754368,318,1,0,0,2,cyclic_2_1,cyclic_32_1,block_4_1,unroll_2,unroll_36,pipeline_1,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,0.75,0.978082641154,False
workload_5535.cpp,xcu200-fsgd2104-2-e,3.33,2.10810645,238,1,0,0,1,cyclic_2_1,cyclic_32_1,block_4_1,unroll_2,unroll_4,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_5,1,0.5,0.991927689981,False
workload_5457.cpp,xcu200-fsgd2104-2-e,3.33,2.10810645,240,1,0,0,1,cyclic_2_1,cyclic_32_1,block_4_1,unroll_2,unroll_4,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_5,2,0.5,0.991927689981,False
workload_5513.cpp,xcu200-fsgd2104-2-e,3.33,2.10810645,240,1,0,0,1,cyclic_2_1,cyclic_32_1,block_4_1,unroll_2,unroll_4,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,0.5,0.991927689981,False
workload_5415.cpp,xcu200-fsgd2104-2-e,3.33,2.10810645,241,1,0,0,1,cyclic_2_1,cyclic_32_1,block_4_1,unroll_2,unroll_4,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_5,1,0.5,0.991927689981,False
workload_5622.cpp,xcu200-fsgd2104-2-e,3.33,2.10810645,236,1,0,0,1,cyclic_2_1,cyclic_32_1,block_4_1,unroll_2,unroll_4,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_8,unroll_5,pipeline_1,1,0.5,0.991927689981,False
workload_5555.cpp,xcu200-fsgd2104-2-e,3.33,3.14389962,239,1,0,0,1,cyclic_2_1,cyclic_32_1,block_4_1,unroll_2,unroll_4,pipeline_1,unroll_17,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_5,1,0.5,0.983931337127,False
workload_5515.cpp,xcu200-fsgd2104-2-e,3.33,2.10903885,176,1,0,0,1,cyclic_2_1,cyclic_32_1,block_4_1,unroll_2,unroll_4,unroll_2,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,0.5,0.991922362809,False
workload_5541.cpp,xcu200-fsgd2104-2-e,3.33,2.45168253,178,1,0,0,1,cyclic_2_1,cyclic_32_1,block_4_1,unroll_2,unroll_4,unroll_2,unroll_17,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_5,1,0.5,0.989707419573,False
workload_5599.cpp,xcu200-fsgd2104-2-e,3.33,2.21980797,175,1,0,0,1,cyclic_2_1,cyclic_32_1,block_4_1,unroll_2,unroll_4,unroll_2,unroll_17,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,0.5,0.991262004483,False
workload_5561.cpp,xcu200-fsgd2104-2-e,3.33,2.10708747,1013,1,0,3,11,cyclic_2_1,cyclic_32_1,block_4_1,unroll_32,unroll_4,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_5,1,3.75,0.812772859954,False
workload_5554.cpp,xcu200-fsgd2104-2-e,3.33,2.10861594,236,1,0,0,1,cyclic_2_1,cyclic_32_1,block_8_1,unroll_2,unroll_2,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,0.5,0.991924779542,False
workload_5340.cpp,xcu200-fsgd2104-2-e,3.33,2.10810645,240,1,0,0,1,cyclic_2_1,cyclic_32_1,block_8_1,unroll_2,unroll_4,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,5,0.5,0.991927689981,False
workload_5305.cpp,xcu200-fsgd2104-2-e,3.33,2.10810645,237,1,0,0,1,cyclic_2_1,cyclic_32_1,block_8_1,unroll_2,unroll_4,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_5,1,0.5,0.991927689981,False
workload_5355.cpp,xcu200-fsgd2104-2-e,3.33,54.68928597,240,1,0,0,1,cyclic_2_1,cyclic_32_1,block_8_1,unroll_2,unroll_4,pipeline_1,unroll_17,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,0.5,0.497380293702,False
workload_5621.cpp,xcu200-fsgd2104-2-e,3.33,2.21980797,174,1,0,0,1,cyclic_2_1,cyclic_32_1,block_8_1,unroll_2,unroll_4,unroll_2,unroll_17,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,0.5,0.991262004483,False
workload_5578.cpp,xcu200-fsgd2104-2-e,3.33,2.21980797,179,1,0,0,1,cyclic_2_1,cyclic_32_1,block_8_1,unroll_2,unroll_4,unroll_2,unroll_17,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_5,1,0.5,0.991262004483,False
workload_5480.cpp,xcu200-fsgd2104-2-e,3.33,2.1070908,362,1,0,0,3,cyclic_2_1,cyclic_32_1,block_8_1,unroll_4,unroll_36,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1,0.963664850265,False
workload_5385.cpp,xcu200-fsgd2104-2-e,3.33,2.10765357,276,1,0,0,2,cyclic_2_1,cyclic_32_1,block_8_1,unroll_4,unroll_4,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_5,1,0.75,0.978082578186,False
workload_5525.cpp,xcu200-fsgd2104-2-e,3.33,2.10903885,177,1,0,0,1,cyclic_2_1,cyclic_32_1,complete_1,unroll_2,unroll_4,unroll_2,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,0.5,0.991922362809,False
workload_5496.cpp,xcu200-fsgd2104-2-e,3.33,2.10810645,238.5,1,0,0,1,cyclic_2_1,cyclic_32_1,cyclic_2_1,unroll_2,unroll_4,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,2,0.5,0.991927689981,False
workload_5626.cpp,xcu200-fsgd2104-2-e,3.33,2.10903885,176,1,0,0,1,cyclic_2_1,cyclic_32_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,0.5,0.991922362809,False
workload_5505.cpp,xcu200-fsgd2104-2-e,3.33,2.10810645,240,1,0,0,1,cyclic_2_1,cyclic_32_1,cyclic_4_1,unroll_2,unroll_4,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,0.5,0.991927689981,False
workload_5553.cpp,xcu200-fsgd2104-2-e,3.33,2.10810645,241,1,0,0,1,cyclic_2_1,cyclic_32_1,cyclic_4_1,unroll_2,unroll_4,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_5,1,0.5,0.991927689981,False
workload_5625.cpp,xcu200-fsgd2104-2-e,3.33,2.21980797,175,1,0,0,1,cyclic_2_1,cyclic_32_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,unroll_17,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,0.5,0.991262004483,False
workload_5534.cpp,xcu200-fsgd2104-2-e,3.33,2.21932512,292,1,0,0,3,cyclic_2_1,cyclic_32_1,cyclic_4_1,unroll_4,unroll_36,unroll_2,unroll_17,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1,0.963610100665,False
workload_5516.cpp,xcu200-fsgd2104-2-e,3.33,2.10765357,282,1,0,0,2,cyclic_2_1,cyclic_32_1,cyclic_4_1,unroll_4,unroll_4,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_5,1,0.75,0.978082578186,False
workload_5588.cpp,xcu200-fsgd2104-2-e,3.33,2.10903885,173,1,0,0,1,cyclic_2_1,cyclic_32_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,0.5,0.991922362809,False
workload_5608.cpp,xcu200-fsgd2104-2-e,3.33,2.21980797,180,1,0,0,1,cyclic_2_1,cyclic_32_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_17,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_5,1,0.5,0.991262004483,False
workload_5544.cpp,xcu200-fsgd2104-2-e,3.33,2.10810645,266,2,0,0,2,cyclic_2_1,cyclic_64_1,block_8_1,unroll_2,unroll_4,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1,0.963664561082,False
workload_4917.cpp,xcu200-fsgd2104-2-e,3.33,51.3662157,567,2,0,0,5,cyclic_2_1,cyclic_64_1,complete_1,unroll_2,pipeline_1,unroll_4,unroll_4,unroll_16,unroll_8,unroll_64,pipeline_1,pipeline_1,1,1.75,0.518796658564,False
workload_4983.cpp,xcu200-fsgd2104-2-e,3.33,49.09456962,2251,2,0,2,14,cyclic_2_1,cyclic_64_1,complete_1,unroll_8,pipeline_1,unroll_4,unroll_4,unroll_16,unroll_8,unroll_64,pipeline_1,pipeline_1,1,4.5,0.50528267466,False
workload_4874.cpp,xcu200-fsgd2104-2-e,3.33,61.89272865,1077,2,0,3,10,cyclic_4_1,block_16_1,block_2_1,unroll_2,unroll_4,unroll_16,unroll_17,unroll_32,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,3.75,0.426852184102,False
workload_5090.cpp,xcu200-fsgd2104-2-e,3.33,3.17770245,235,2,0,0,1,cyclic_4_1,block_16_1,block_4_1,unroll_2,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,0.75,0.974212326368,False
workload_5126.cpp,xcu200-fsgd2104-2-e,3.33,3.17662353,1131,2,0,3,9,cyclic_4_1,block_16_1,block_4_1,unroll_32,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,3.5,0.825477955277,False
workload_5144.cpp,xcu200-fsgd2104-2-e,3.33,2.10816306,1237,2,0,0,6,cyclic_4_1,block_16_1,block_4_1,unroll_4,unroll_2,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,1,2,0.907126457099,False
workload_5059.cpp,xcu200-fsgd2104-2-e,3.33,5.0138145,210,2,0,0,2,cyclic_4_1,block_16_1,block_4_1,unroll_4,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,1,1,0.950298111846,False
workload_5141.cpp,xcu200-fsgd2104-2-e,3.33,2.23044066,1258,2,0,0,6,cyclic_4_1,block_16_1,block_4_1,unroll_4,unroll_4,pipeline_1,unroll_17,pipeline_1,unroll_16,unroll_4,pipeline_1,unroll_5,1,2,0.907105319053,False
workload_5115.cpp,xcu200-fsgd2104-2-e,3.33,2.97313056,195,2,0,0,1,cyclic_4_1,block_16_1,complete_1,unroll_2,unroll_2,unroll_16,unroll_17,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_5,1,0.75,0.975375444612,False
workload_5197.cpp,xcu200-fsgd2104-2-e,3.33,2.49412338,216,2,0,0,1,cyclic_4_1,block_16_1,complete_1,unroll_2,unroll_2,unroll_32,unroll_4,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_5,1,0.75,0.977386232989,False
workload_4951.cpp,xcu200-fsgd2104-2-e,3.33,21.74309514,353,2,0,0,3,cyclic_4_1,block_16_1,complete_1,unroll_4,pipeline_1,unroll_32,unroll_17,unroll_2,pipeline_1,pipeline_1,unroll_5,unroll_5,1,1.25,0.782879637956,False
workload_5108.cpp,xcu200-fsgd2104-2-e,3.33,3.17722293,305,2,0,0,2,cyclic_4_1,block_16_1,complete_1,unroll_4,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,1,0.961358088892,False
workload_5082.cpp,xcu200-fsgd2104-2-e,3.33,2.10816306,1250,2,0,0,6,cyclic_4_1,block_16_1,cyclic_4_1,unroll_4,unroll_2,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,2,0.907126457099,False
workload_5258.cpp,xcu200-fsgd2104-2-e,3.33,2.21983794,155,2,0,0,1,cyclic_4_1,block_2_1,block_4_1,unroll_2,unroll_2,unroll_2,unroll_17,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_5,1,0.75,0.977977108026,False
workload_5187.cpp,xcu200-fsgd2104-2-e,3.33,2.10816306,330,2,0,0,3,cyclic_4_1,block_2_1,block_4_1,unroll_4,unroll_2,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,1.25,0.949353728792,False
workload_4979.cpp,xcu200-fsgd2104-2-e,3.33,3.7930365,216,2,0,0,2,cyclic_4_1,block_2_1,block_4_1,unroll_4,unroll_2,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1,0.958444640775,False
workload_5241.cpp,xcu200-fsgd2104-2-e,3.33,2.10816306,331,2,0,0,3,cyclic_4_1,block_2_1,complete_1,unroll_4,unroll_2,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,1.25,0.949353728792,False
workload_5147.cpp,xcu200-fsgd2104-2-e,3.33,2.16624492,338,2,0,0,3,cyclic_4_1,block_2_1,cyclic_2_1,unroll_4,unroll_2,pipeline_1,unroll_17,pipeline_1,unroll_32,unroll_8,pipeline_1,pipeline_1,1,1.25,0.949338426505,False
workload_5048.cpp,xcu200-fsgd2104-2-e,3.33,30.45237714,237,2,0,0,1,cyclic_4_1,block_2_1,cyclic_4_1,unroll_4,unroll_2,unroll_8,unroll_17,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,0.75,0.702885809609,False
workload_5124.cpp,xcu200-fsgd2104-2-e,3.33,2.9501136,174,1,0,0,1,cyclic_4_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_16,unroll_17,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_5,1,0.5,0.985686369115,False
workload_4991.cpp,xcu200-fsgd2104-2-e,3.33,2.97313056,173,1,0,0,1,cyclic_4_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_16,unroll_17,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_5,1,0.5,0.985482543748,False
workload_5148.cpp,xcu200-fsgd2104-2-e,3.33,2.94966072,213,1,0,0,2,cyclic_4_1,block_4_1,complete_1,unroll_4,unroll_2,unroll_16,unroll_17,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_5,1,0.75,0.97549856864,False
workload_5212.cpp,xcu200-fsgd2104-2-e,3.33,2.10861594,598,2,0,0,3,cyclic_4_1,block_8_1,block_4_1,unroll_2,unroll_2,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_5,1,1.25,0.949353642649,False
workload_5162.cpp,xcu200-fsgd2104-2-e,3.33,2.10810645,612,2,0,0,3,cyclic_4_1,block_8_1,block_4_1,unroll_2,unroll_4,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_5,1,1.25,0.949353739524,False
workload_5034.cpp,xcu200-fsgd2104-2-e,3.33,2.10765357,652,2,0,0,4,cyclic_4_1,block_8_1,block_4_1,unroll_4,unroll_4,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_5,1,1.5,0.935159448536,False
workload_4955.cpp,xcu200-fsgd2104-2-e,3.33,2.86320726,659,2,0,0,4,cyclic_4_1,block_8_1,block_4_1,unroll_4,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_32,unroll_32,pipeline_1,unroll_5,1,1.5,0.934501941484,False
workload_4977.cpp,xcu200-fsgd2104-2-e,3.33,21.74309514,345,2,0,0,3,cyclic_4_1,block_8_1,complete_1,unroll_4,pipeline_1,unroll_32,unroll_17,unroll_2,pipeline_1,pipeline_1,unroll_5,unroll_5,1,1.25,0.782879637956,False
workload_5035.cpp,xcu200-fsgd2104-2-e,3.33,2.92458582,352,1,0,0,4,cyclic_4_1,cyclic_128_1,block_4_1,unroll_4,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_5,1,1.25,0.948362701182,False
workload_5000.cpp,xcu200-fsgd2104-2-e,3.33,2.48559858,1991,1,0,3,17,cyclic_4_1,cyclic_128_1,block_8_1,unroll_32,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,5.25,0.73652565805,False
workload_5247.cpp,xcu200-fsgd2104-2-e,3.33,2.10759696,3114,1,0,3,17,cyclic_4_1,cyclic_128_1,complete_1,unroll_32,unroll_2,pipeline_1,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,5.25,0.736563061757,False
workload_5248.cpp,xcu200-fsgd2104-2-e,3.33,2.10759696,3116,1,0,3,17,cyclic_4_1,cyclic_128_1,complete_1,unroll_32,unroll_2,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_5,1,5.25,0.736563061757,False
workload_4881.cpp,xcu200-fsgd2104-2-e,3.33,7.57879362,432,1,0,0,5,cyclic_4_1,cyclic_128_1,complete_1,unroll_4,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_5,2,1.5,0.910506105457,False
workload_5085.cpp,xcu200-fsgd2104-2-e,3.33,2.10765357,444,1,0,0,4,cyclic_4_1,cyclic_128_1,complete_1,unroll_4,unroll_4,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_5,2,1.25,0.94935382508,False
workload_4994.cpp,xcu200-fsgd2104-2-e,3.33,2.23044066,448,1,0,0,4,cyclic_4_1,cyclic_128_1,complete_1,unroll_4,unroll_4,pipeline_1,unroll_17,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_5,1,1.25,0.949311545653,False
workload_4940.cpp,xcu200-fsgd2104-2-e,3.33,2.16522594,452,1,0,0,4,cyclic_4_1,cyclic_128_1,complete_1,unroll_4,unroll_4,pipeline_1,unroll_17,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_5,1,1.25,0.949338768843,False
workload_4981.cpp,xcu200-fsgd2104-2-e,3.33,2.48613138,362,1,0,0,4,cyclic_4_1,cyclic_128_1,complete_1,unroll_4,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_5,1,1.25,0.949101127209,False
workload_5039.cpp,xcu200-fsgd2104-2-e,3.33,4.28120118,420,1,0,0,4,cyclic_4_1,cyclic_128_1,complete_1,unroll_4,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_5,1,1.25,0.94334569519,False
workload_5006.cpp,xcu200-fsgd2104-2-e,3.33,4.09502754,2087,1,0,3,18,cyclic_4_1,cyclic_128_1,cyclic_4_1,unroll_32,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,5.5,0.72351234501,False
workload_5132.cpp,xcu200-fsgd2104-2-e,3.33,2.23044066,274,2,0,0,2,cyclic_4_1,cyclic_16_1,block_4_1,unroll_4,unroll_4,pipeline_1,unroll_17,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_5,1,1,0.963602180505,False
workload_5056.cpp,xcu200-fsgd2104-2-e,3.33,2.23044066,275,2,0,0,2,cyclic_4_1,cyclic_16_1,complete_1,unroll_4,unroll_4,pipeline_1,unroll_17,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_5,1,1,0.963602180505,False
workload_5319.cpp,xcu200-fsgd2104-2-e,3.33,2.23044066,274,2,0,0,2,cyclic_4_1,cyclic_16_1,complete_1,unroll_4,unroll_4,pipeline_1,unroll_17,pipeline_1,unroll_16,unroll_4,pipeline_1,unroll_5,1,1,0.963602180505,False
workload_5095.cpp,xcu200-fsgd2104-2-e,3.33,2.23044066,275,2,0,0,2,cyclic_4_1,cyclic_16_1,complete_1,unroll_4,unroll_4,pipeline_1,unroll_17,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_5,1,1,0.963602180505,False
workload_5107.cpp,xcu200-fsgd2104-2-e,3.33,2.62172898,267,2,0,0,2,cyclic_4_1,cyclic_16_1,complete_1,unroll_4,unroll_4,pipeline_1,unroll_17,pipeline_1,unroll_4,unroll_8,pipeline_1,unroll_5,1,1,0.963041484431,False
workload_5380.cpp,xcu200-fsgd2104-2-e,3.33,2.10765357,268,2,0,0,2,cyclic_4_1,cyclic_2_1,block_2_1,unroll_4,unroll_4,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1,0.963664690496,False
workload_5359.cpp,xcu200-fsgd2104-2-e,3.33,2.10810645,232,2,0,0,2,cyclic_4_1,cyclic_2_1,block_4_1,unroll_2,unroll_4,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,1,0.963664561082,False
workload_5192.cpp,xcu200-fsgd2104-2-e,3.33,2.11202586,213,2,0,0,1,cyclic_4_1,cyclic_2_1,block_4_1,unroll_4,unroll_2,unroll_4,unroll_17,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_5,1,0.75,0.978080008298,False
workload_5169.cpp,xcu200-fsgd2104-2-e,3.33,2.2184793,195,2,0,0,1,cyclic_4_1,cyclic_2_1,block_4_1,unroll_4,unroll_2,unroll_4,unroll_17,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_5,1,0.75,0.977978873459,False
workload_5003.cpp,xcu200-fsgd2104-2-e,3.33,2.17010772,218,2,0,0,1,cyclic_4_1,cyclic_2_1,block_4_1,unroll_4,unroll_2,unroll_4,unroll_17,pipeline_1,unroll_32,unroll_32,pipeline_1,unroll_5,1,0.75,0.978033970848,False
workload_5220.cpp,xcu200-fsgd2104-2-e,3.33,2.10765357,268,2,0,0,2,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,unroll_4,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,3,1,0.963664690496,False
workload_5353.cpp,xcu200-fsgd2104-2-e,3.33,2.10765357,267,2,0,0,2,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll_4,unroll_4,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1,0.963664690496,False
workload_5143.cpp,xcu200-fsgd2104-2-e,3.33,2.22189588,200,2,0,0,1,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_4,unroll_2,unroll_4,unroll_17,pipeline_1,unroll_32,unroll_8,pipeline_1,unroll_5,1,0.75,0.977974411353,False
workload_5361.cpp,xcu200-fsgd2104-2-e,3.33,2.10765357,268,2,0,0,2,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_4,unroll_4,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1,0.963664690496,False
workload_5163.cpp,xcu200-fsgd2104-2-e,3.33,2.10816306,268,2,0,0,2,cyclic_4_1,cyclic_2_1,cyclic_8_1,unroll_4,unroll_2,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_5,1,1,0.963664544853,False
workload_5116.cpp,xcu200-fsgd2104-2-e,3.33,2.16624492,271,2,0,0,2,cyclic_4_1,cyclic_2_1,cyclic_8_1,unroll_4,unroll_2,pipeline_1,unroll_17,pipeline_1,unroll_32,unroll_32,pipeline_1,unroll_5,1,1,0.96364172183,False
workload_5204.cpp,xcu200-fsgd2104-2-e,3.33,2.16522594,282,2,0,0,2,cyclic_4_1,cyclic_2_1,cyclic_8_1,unroll_4,unroll_4,pipeline_1,unroll_17,pipeline_1,unroll_32,unroll_32,pipeline_1,unroll_5,1,1,0.963642228411,False
workload_5523.cpp,xcu200-fsgd2104-2-e,3.33,2.10810645,243,2,0,0,2,cyclic_4_1,cyclic_32_1,block_2_1,unroll_2,unroll_4,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,1,0.963664561082,False
workload_5441.cpp,xcu200-fsgd2104-2-e,3.33,2.10754368,326,2,0,0,2,cyclic_4_1,cyclic_32_1,block_4_1,unroll_2,unroll_36,pipeline_1,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,1,0.963664721784,False
workload_5468.cpp,xcu200-fsgd2104-2-e,3.33,2.10847608,263,2,0,0,2,cyclic_4_1,cyclic_32_1,block_4_1,unroll_2,unroll_36,unroll_2,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,1,0.963664454902,False
workload_5317.cpp,xcu200-fsgd2104-2-e,3.33,2.10810645,245,2,0,0,2,cyclic_4_1,cyclic_32_1,block_4_1,unroll_2,unroll_4,pipeline_1,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,2,1,0.963664561082,False
workload_5485.cpp,xcu200-fsgd2104-2-e,3.33,2.10810645,245,2,0,0,2,cyclic_4_1,cyclic_32_1,block_4_1,unroll_2,unroll_4,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,1,0.963664561082,False
workload_5286.cpp,xcu200-fsgd2104-2-e,3.33,2.10810645,248,2,0,0,2,cyclic_4_1,cyclic_32_1,block_4_1,unroll_2,unroll_4,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_5,2,1,0.963664561082,False
workload_5137.cpp,xcu200-fsgd2104-2-e,3.33,37.0261701,314,2,0,0,2,cyclic_4_1,cyclic_32_1,block_4_1,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_5,1,1,0.641842400916,False
workload_5460.cpp,xcu200-fsgd2104-2-e,3.33,2.10810645,245,2,0,0,2,cyclic_4_1,cyclic_32_1,block_8_1,unroll_2,unroll_4,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,1,0.963664561082,False
workload_5402.cpp,xcu200-fsgd2104-2-e,3.33,2.10810645,247,2,0,0,2,cyclic_4_1,cyclic_32_1,block_8_1,unroll_2,unroll_4,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_5,2,1,0.963664561082,False
