Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
workload_331.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,61,2,0,1,6,cyclic_2_1,block_4_1,cyclic_4_1,cyclic_32_1,complete_1,unroll_32,unroll_2,unroll_32,unroll_2,unroll_2,pipeline_1,1,2.25,0.943816106232,False
workload_357.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,60,2,0,1,5,cyclic_2_1,block_4_1,cyclic_4_1,cyclic_32_1,complete_1,unroll_32,unroll_2,unroll_64,unroll_2,pipeline_1,pipeline_1,1,2,0.952341928868,False
workload_259.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,69,2,1,2,5,cyclic_2_1,block_4_1,cyclic_4_1,cyclic_32_1,complete_1,unroll_32,unroll_2,unroll_64,unroll_8,pipeline_1,pipeline_1,1,2.5,0.935333139344,False
workload_310.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,63,2,0,1,7,cyclic_2_1,block_4_1,cyclic_4_1,cyclic_4_1,complete_1,unroll_32,unroll_2,unroll_32,unroll_64,unroll_2,pipeline_1,1,2.5,0.935333139344,False
workload_284.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,69,3,1,1,5,cyclic_2_1,block_4_1,cyclic_4_1,cyclic_8_1,complete_1,unroll_32,unroll_2,unroll_64,unroll_8,pipeline_1,pipeline_1,1,2.5,0.935333139344,False
workload_588.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,56,2,0,0,5,cyclic_2_1,block_4_1,cyclic_8_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_32,unroll_8,unroll_2,pipeline_1,1,1.75,0.960910607266,False
workload_314.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,68,3,1,1,5,cyclic_2_1,block_4_1,cyclic_8_1,cyclic_2_1,complete_1,unroll_32,unroll_2,unroll_64,unroll_64,pipeline_1,pipeline_1,1,2.5,0.935333139344,False
workload_103.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,121,5,1,3,12,cyclic_2_1,block_64_1,cyclic_32_1,block_16_1,complete_1,pipeline_1,unroll_8,unroll_16,unroll_64,pipeline_1,pipeline_1,1,5.25,0.844848982293,False
workload_58.cpp,xczu7ev-ffvc1156-2-e,10,5.33005,1370,5,25,33,94,cyclic_2_1,block_64_1,cyclic_32_1,block_16_1,complete_1,unroll_2,unroll_8,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,39.25,0.111153755311,False
workload_374.cpp,xczu7ev-ffvc1156-2-e,10,0.0615,64,10,0,0,3,cyclic_2_1,block_8_1,cyclic_16_1,block_16_1,complete_1,unroll_2,unroll_2,unroll_4,unroll_64,unroll_2,unroll_2,1,3.25,0.910141373097,False
workload_192.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,64,8,1,2,5,cyclic_2_1,cyclic_128_1,block_16_1,block_16_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_2,1,4,0.885335308466,False
workload_706.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,74,0,0,7,13,cyclic_2_1,cyclic_128_1,block_32_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_8,unroll_2,pipeline_1,1,5,0.852860536046,False
workload_34.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,403,1,1,9,63,cyclic_2_1,cyclic_128_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_64,pipeline_1,unroll_8,pipeline_1,unroll_2,1,18.5,0.481563200177,False
workload_589.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,65,1,1,3,5,cyclic_2_1,cyclic_128_1,block_4_1,cyclic_64_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_2,1,2.5,0.935333139344,False
workload_676.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,109,0,1,4,8,cyclic_2_1,cyclic_128_1,block_64_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_64,pipeline_1,pipeline_1,1,3.25,0.910141373073,False
workload_371.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,132,0,1,8,12,cyclic_2_1,cyclic_128_1,block_64_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_64,pipeline_1,pipeline_1,1,5.25,0.844848982295,False
workload_579.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,109,0,1,11,19,cyclic_2_1,cyclic_128_1,cyclic_128_1,block_128_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_2,1,7.75,0.767090510582,False
workload_456.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,89,0,0,5,12,cyclic_2_1,cyclic_128_1,cyclic_128_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_8,unroll_2,pipeline_1,1,4.25,0.877152331751,False
workload_596.cpp,xczu7ev-ffvc1156-2-e,10,0.0615,128,0,0,4,7,cyclic_2_1,cyclic_128_1,cyclic_128_1,cyclic_2_1,complete_1,unroll_32,unroll_2,unroll_16,unroll_8,unroll_2,unroll_2,1,2.75,0.92689302821,False
workload_605.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,88,0,0,4,7,cyclic_2_1,cyclic_128_1,cyclic_128_1,cyclic_32_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_8,unroll_2,unroll_2,1,2.75,0.92689302818,False
workload_383.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,75,0,0,6,12,cyclic_2_1,cyclic_128_1,cyclic_128_1,cyclic_64_1,complete_1,pipeline_1,unroll_2,unroll_4,unroll_8,unroll_2,pipeline_1,1,4.5,0.869012210775,False
workload_350.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,76,0,1,6,10,cyclic_2_1,cyclic_128_1,cyclic_128_1,cyclic_64_1,complete_1,unroll_2,unroll_2,unroll_4,unroll_8,pipeline_1,pipeline_1,1,4.25,0.877152331751,False
workload_485.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,65,2,0,3,5,cyclic_2_1,cyclic_128_1,cyclic_16_1,cyclic_64_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_2,1,2.5,0.935333139333,False
workload_445.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,65,0,1,4,7,cyclic_2_1,cyclic_128_1,cyclic_32_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_16,unroll_8,pipeline_1,pipeline_1,1,3,0.918495772756,False
workload_143.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,89,1,3,3,9,cyclic_2_1,cyclic_128_1,cyclic_4_1,cyclic_32_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_8,unroll_2,unroll_2,1,4,0.885335308466,False
workload_338.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,108,1,0,3,10,cyclic_2_1,cyclic_128_1,cyclic_4_1,cyclic_4_1,complete_1,unroll_32,unroll_2,unroll_32,unroll_4,unroll_2,pipeline_1,1,3.5,0.90182982913,False
workload_536.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,61,0,0,4,10,cyclic_2_1,cyclic_128_1,cyclic_64_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,1,3.5,0.901829829126,False
workload_696.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,63,0,0,4,7,cyclic_2_1,cyclic_128_1,cyclic_64_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_2,1,2.75,0.926893028171,False
workload_654.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,65,0,0,3,5,cyclic_2_1,cyclic_128_1,cyclic_64_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_2,1,2,0.952341928868,False
workload_771.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,68,0,1,4,8,cyclic_2_1,cyclic_128_1,cyclic_64_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_2,1,3.25,0.910141373073,False
workload_604.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,64,0,0,3,5,cyclic_2_1,cyclic_128_1,cyclic_64_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_8,unroll_2,unroll_2,1,2,0.952341928889,False
workload_574.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,65,0,1,5,9,cyclic_2_1,cyclic_128_1,cyclic_64_1,cyclic_64_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_2,1,3.75,0.893561140929,False
workload_624.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,67,0,0,5,9,cyclic_2_1,cyclic_128_1,cyclic_64_1,cyclic_64_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,1,3.5,0.901829829126,False
workload_451.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,69,0,0,3,6,cyclic_2_1,cyclic_128_1,cyclic_64_1,cyclic_64_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_2,1,2.25,0.943816106232,False
workload_584.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,70,0,0,5,11,cyclic_2_1,cyclic_128_1,cyclic_64_1,cyclic_64_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_8,unroll_2,pipeline_1,1,4,0.885335308469,False
workload_494.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,69,0,0,4,6,cyclic_2_1,cyclic_128_1,cyclic_64_1,cyclic_64_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_8,unroll_2,unroll_2,2,2.5,0.935333139344,False
workload_708.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,47,1,0,0,1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,0.5,1,True
workload_637.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,51,1,1,0,1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,0.75,1,True
workload_731.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,51,1,1,0,1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_2,1,0.75,1,True
workload_693.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,52,1,1,0,1,cyclic_2_1,cyclic_2_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,0.75,1,True
workload_729.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,50.5,1,1,0,1,cyclic_2_1,cyclic_2_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,2,0.75,1,True
workload_744.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,54,1,0,0,4,cyclic_2_1,cyclic_2_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll_2,pipeline_1,1,1.25,0.978176531203,False
workload_724.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,50.5,1,0,0,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,2,0.5,1,True
workload_399.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,52,1,1,0,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,2,0.75,1,True
workload_535.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,56,1,0,0,5,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_32,unroll_8,unroll_2,pipeline_1,1,1.5,0.969522141375,False
workload_659.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,51,1,0,0,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,1,0.5,1,True
workload_789.cpp,xczu7ev-ffvc1156-2-e,10,10.82402,1118,1,1,8,49,cyclic_2_1,cyclic_2_1,cyclic_64_1,cyclic_2_1,complete_1,unroll_32,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_2,1,14.75,0.1,False
workload_756.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,52,2,1,0,1,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_2,1,1,0.986873776389,False
workload_571.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,51,2,1,0,1,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1,0.986873776717,False
workload_36.cpp,xczu7ev-ffvc1156-2-e,10,5.33005,1490,10,25,25,91,cyclic_2_1,cyclic_32_1,block_32_1,cyclic_64_1,complete_1,unroll_32,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_2,1,37.75,0.116651415008,False
workload_141.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,68,3,1,2,5,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_128_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_2,1,2.75,0.926893028171,False
workload_717.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,55,1,0,0,1,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,2,0.5,1,True
workload_688.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,52,1,1,0,2,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1,0.986873776717,False
workload_627.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,52,1,1,0,2,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_8,pipeline_1,pipeline_1,1,1,0.986873776717,False
workload_690.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,50,1,0,0,1,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,2,0.5,1,True
workload_749.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,53,1,0,0,1,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,1,0.5,1,True
workload_767.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,50,1,1,0,2,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1,0.986873776717,False
workload_730.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,54,1,1,1,3,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_32_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_2,1,1.5,0.969522141375,False
workload_741.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,67,1,1,1,4,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_64_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_2,1,1.75,0.960910607266,False
workload_594.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,55,3,0,1,6,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_16_1,complete_1,unroll_32,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,1,2.5,0.935333139333,False
workload_712.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,59,1,0,1,6,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_2_1,complete_1,unroll_32,unroll_2,pipeline_1,unroll_4,unroll_2,pipeline_1,2,2,0.952341928889,False
workload_610.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,58,1,1,1,4,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_2_1,complete_1,unroll_32,unroll_2,unroll_8,unroll_4,pipeline_1,pipeline_1,1,1.75,0.960910607266,False
workload_686.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,55,1,1,1,4,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_32_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_2,unroll_2,1,1.75,0.960910607266,False
workload_575.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,64,0,0,2,11,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_32_1,complete_1,pipeline_1,unroll_4,unroll_8,unroll_2,unroll_2,pipeline_1,1,3.25,0.910141373067,False
workload_662.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,56,1,1,1,4,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_32_1,complete_1,unroll_32,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,1,1.75,0.960910607234,False
workload_615.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,58,0,0,1,7,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_32_1,complete_1,unroll_32,unroll_2,pipeline_1,unroll_4,unroll_2,pipeline_1,2,2,0.952341928889,False
workload_373.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,60.5,0,0,1,8,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_32_1,complete_1,unroll_32,unroll_2,unroll_8,unroll_4,unroll_2,pipeline_1,2,2.25,0.943816106248,False
workload_564.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,58.5,1,0,2,4,cyclic_2_1,cyclic_4_1,block_4_1,block_128_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,2,1.75,0.960910607234,False
workload_282.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,63,1,0,2,4,cyclic_2_1,cyclic_4_1,block_4_1,block_128_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,1,1.75,0.960910607234,False
workload_152.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,62,1,1,2,5,cyclic_2_1,cyclic_4_1,block_4_1,block_128_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_2,1,2.25,0.943816106248,False
workload_372.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,76,1,1,2,5,cyclic_2_1,cyclic_4_1,block_4_1,block_128_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_2,1,2.25,0.943816106248,False
workload_330.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,59,1,1,2,5,cyclic_2_1,cyclic_4_1,block_4_1,block_128_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_2,1,2.25,0.943816106248,False
workload_788.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,69,1,0,2,9,cyclic_2_1,cyclic_4_1,block_4_1,block_128_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_2,pipeline_1,1,3,0.918495772756,False
workload_540.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,50,2,0,0,1,cyclic_2_1,cyclic_4_1,block_4_1,block_4_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,1,0.75,0.995611472817,False
workload_559.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,51,3,0,0,1,cyclic_2_1,cyclic_4_1,block_4_1,block_4_1,complete_1,pipeline_1,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline_1,1,1,0.986873776389,False
workload_422.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,50,2,0,0,1,cyclic_2_1,cyclic_4_1,block_4_1,block_4_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,1,0.75,0.995611472817,False
workload_370.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,61,2,0,5,5,cyclic_2_1,cyclic_4_1,block_4_1,block_64_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_2,1,3,0.918495772749,False
workload_581.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,56,4,0,0,5,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_16_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_8,unroll_2,pipeline_1,1,2.25,0.943816106248,False
workload_468.cpp,xczu7ev-ffvc1156-2-e,10,0.0615,56,5,1,0,3,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_16_1,complete_1,unroll_32,unroll_2,unroll_16,unroll_8,unroll_2,unroll_2,1,2.25,0.943816106287,False
workload_473.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,50.5,1,0,0,1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,6,0.5,1,True
workload_393.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,50,1,0,0,1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,4,0.5,1,True
workload_517.cpp,xczu7ev-ffvc1156-2-e,10,0.061535,51,1,0,0,4,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,2,1.25,0.97817653063,False
workload_607.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,52.5,3,1,0,1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_2,2,1.25,0.978176531094,False
workload_638.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,52,1,1,0,1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,0.75,1,True
workload_601.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,55,1,1,1,2,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_64,pipeline_1,pipeline_1,1,1.25,0.978176531203,False
workload_458.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,51,1,1,0,2,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,3,1,0.986873776717,False
workload_608.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,52.5,1,1,0,2,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_2,4,1,0.986873776717,False
workload_684.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,53,1,0,0,4,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll_2,pipeline_1,2,1.25,0.978176531203,False
workload_582.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,53,3,1,0,2,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_2,1,1.5,0.96952214132,False
workload_561.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,53,2,1,0,2,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_8,pipeline_1,pipeline_1,1,1.25,0.978176531203,False
workload_401.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,54,2,1,0,2,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_2,1,1.25,0.978176531203,False
workload_519.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,52,2,0,0,1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline_1,1,0.75,0.995611472817,False
workload_576.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,51,3,1,0,2,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_2,1,1.5,0.96952214132,False
workload_754.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,51,2,1,0,2,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_4,unroll_4,pipeline_1,unroll_2,1,1.25,0.978176531203,False
workload_714.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,53,2,0,0,1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,1,0.75,0.995611472817,False
workload_755.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,51,2,0,0,4,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_2,pipeline_1,1,1.5,0.969522141375,False
workload_667.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,53,1,0,0,1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,0.5,1,True
workload_713.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,50,1,1,1,2,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1.25,0.978176531203,False
workload_562.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,53,1,0,0,5,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_2,pipeline_1,1,1.5,0.96952214132,False
workload_569.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,50.5,1,0,0,1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,2,0.5,1,True
workload_347.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,51,1,0,0,1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,3,0.5,1,True
workload_518.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,52,1,1,0,2,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,2,1,0.986873776717,False
