Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
workload_823.cpp,xczu7ev-ffvc1156-2-e,10,5857.95549,89,41,0,1,5,cyclic_2_1,cyclic_2_1,cyclic_4_1,unroll_5,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll_8,unroll_4,unroll_5,unroll_2,1,11.75,0.852988025719,False
workload_654.cpp,xczu7ev-ffvc1156-2-e,10,112.91928,121,40,7,9,19,cyclic_2_1,cyclic_2_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,1,18.75,0.903179574499,False
workload_401.cpp,xczu7ev-ffvc1156-2-e,10,170.29941,71,40,7,8,13,cyclic_2_1,cyclic_2_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_8,unroll_8,unroll_4,pipeline_1,unroll_8,2,17,1,True
workload_749.cpp,xczu7ev-ffvc1156-2-e,10,561.0844,120,41,4,6,19,cyclic_2_1,cyclic_2_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_8,1,17.5,0.913085884157,False
workload_577.cpp,xczu7ev-ffvc1156-2-e,10,561.0844,118,41,4,6,19,cyclic_2_1,cyclic_2_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,2,17.5,0.913085884157,False
workload_878.cpp,xczu7ev-ffvc1156-2-e,10,2895.48186,75,40,0,1,7,cyclic_2_1,cyclic_2_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_2,unroll_32,unroll_64,unroll_16,unroll_4,unroll_5,unroll_8,1,12,0.927221056005,False
workload_543.cpp,xczu7ev-ffvc1156-2-e,10,561.08954,76,41,4,5,13,cyclic_2_1,cyclic_2_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_2,unroll_32,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,1,15.75,1,True
workload_329.cpp,xczu7ev-ffvc1156-2-e,10,881.68884,86,41,4,8,18,cyclic_2_1,cyclic_2_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_2,1,17.75,0.90066976051,False
workload_584.cpp,xczu7ev-ffvc1156-2-e,10,559.1209,94,41,4,8,19,cyclic_2_1,cyclic_2_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_4,unroll_64,unroll_64,unroll_4,unroll_4,pipeline_1,unroll_2,1,18,0.904396579423,False
workload_915.cpp,xczu7ev-ffvc1156-2-e,10,112.92489,77,40,7,9,14,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_5,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_2,1,17.5,1,True
workload_578.cpp,xczu7ev-ffvc1156-2-e,10,170.30008,73,40,7,8,13,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_5,pipeline_1,pipeline_1,unroll_32,unroll_8,unroll_8,unroll_4,pipeline_1,unroll_8,1,17,0.930774764318,False
workload_632.cpp,xczu7ev-ffvc1156-2-e,10,511.9369,97,41,13,13,24,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_5,pipeline_1,unroll_4,unroll_64,unroll_64,unroll_4,unroll_16,pipeline_1,unroll_2,1,22.75,0.842578725694,False
workload_704.cpp,xczu7ev-ffvc1156-2-e,10,681.67322,72,45,0,2,7,cyclic_2_1,cyclic_32_1,block_32_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_4,unroll_4,pipeline_1,unroll_2,1,13.5,0.97926781153,False
workload_596.cpp,xczu7ev-ffvc1156-2-e,10,112.94234,74,41,7,8,14,cyclic_2_1,cyclic_32_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_4,unroll_4,pipeline_1,unroll_8,2,17.5,0.923629039552,False
workload_672.cpp,xczu7ev-ffvc1156-2-e,10,597.78714,74,46,1,3,8,cyclic_2_1,cyclic_32_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_8,unroll_16,pipeline_1,unroll_8,1,14.5,0.956787828326,False
workload_570.cpp,xczu7ev-ffvc1156-2-e,10,597.78714,67,46,1,3,8,cyclic_2_1,cyclic_32_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,1,14.5,0.956787828326,False
workload_486.cpp,xczu7ev-ffvc1156-2-e,10,594.1033,270,46,1,36,63,cyclic_2_1,cyclic_32_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_32,unroll_32,unroll_64,pipeline_1,unroll_16,pipeline_1,unroll_8,1,36.5,0.653404146115,False
workload_533.cpp,xczu7ev-ffvc1156-2-e,10,594.10074,271,46,1,36,63,cyclic_2_1,cyclic_32_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,1,36.5,0.653404168129,False
workload_886.cpp,xczu7ev-ffvc1156-2-e,10,685.60538,69,41,0,2,7,cyclic_2_1,cyclic_4_1,block_128_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_16,unroll_2,pipeline_1,unroll_2,1,12.5,0.99625337961,False
workload_327.cpp,xczu7ev-ffvc1156-2-e,10,1066.01284,76,41,0,4,9,cyclic_2_1,cyclic_4_1,block_128_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_4,unroll_4,pipeline_1,unroll_2,1,13.5,0.965643565093,False
workload_451.cpp,xczu7ev-ffvc1156-2-e,10,1064.21534,75,41,0,4,9,cyclic_2_1,cyclic_4_1,block_128_1,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_2,unroll_4,unroll_4,pipeline_1,unroll_2,1,13.5,0.96571876878,False
workload_387.cpp,xczu7ev-ffvc1156-2-e,10,1064.02334,77,41,0,4,9,cyclic_2_1,cyclic_4_1,block_128_1,pipeline_1,pipeline_1,unroll_4,unroll_64,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_2,1,13.5,0.965726796645,False
workload_423.cpp,xczu7ev-ffvc1156-2-e,10,679.70714,80,41,0,4,10,cyclic_2_1,cyclic_4_1,block_128_1,pipeline_1,pipeline_1,unroll_4,unroll_64,unroll_64,unroll_4,pipeline_1,pipeline_1,unroll_2,1,13.75,0.973888769686,False
workload_506.cpp,xczu7ev-ffvc1156-2-e,10,679.70714,80,41,0,4,10,cyclic_2_1,cyclic_4_1,block_128_1,pipeline_1,pipeline_1,unroll_4,unroll_64,unroll_64,unroll_8,pipeline_1,pipeline_1,unroll_2,1,13.75,0.973888769686,False
workload_625.cpp,xczu7ev-ffvc1156-2-e,10,679.70714,78,41,0,4,10,cyclic_2_1,cyclic_4_1,block_128_1,pipeline_1,pipeline_1,unroll_4,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,1,13.75,0.973888769686,False
workload_295.cpp,xczu7ev-ffvc1156-2-e,10,861.57298,98,46,6,9,17,cyclic_2_1,cyclic_4_1,block_128_1,unroll_5,pipeline_1,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_8,1,19.5,0.873510273321,False
workload_310.cpp,xczu7ev-ffvc1156-2-e,10,184.55823,78,41,7,10,15,cyclic_2_1,cyclic_4_1,block_2_1,unroll_5,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,1,18.25,0.909790589183,False
workload_816.cpp,xczu7ev-ffvc1156-2-e,10,112.96922,78,41,7,8,13,cyclic_2_1,cyclic_4_1,block_32_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_2,pipeline_1,unroll_2,1,17.25,0.927034562084,False
workload_653.cpp,xczu7ev-ffvc1156-2-e,10,685.6028,116,41,0,3,13,cyclic_2_1,cyclic_4_1,block_32_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,1,14.25,0.960088832814,False
workload_901.cpp,xczu7ev-ffvc1156-2-e,10,1028.5398,66,41,0,2,6,cyclic_2_1,cyclic_4_1,block_32_1,pipeline_1,pipeline_1,unroll_2,unroll_32,unroll_32,unroll_16,unroll_2,pipeline_1,unroll_2,1,12.25,0.980525344873,False
workload_696.cpp,xczu7ev-ffvc1156-2-e,10,685.60538,70,41,0,2,7,cyclic_2_1,cyclic_4_1,block_32_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_16,unroll_2,pipeline_1,unroll_2,1,12.5,0.99625337961,False
workload_573.cpp,xczu7ev-ffvc1156-2-e,10,3904.7337,64,41,0,0,5,cyclic_2_1,cyclic_4_1,block_32_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_16,unroll_2,unroll_5,unroll_2,1,11.5,0.873688165775,False
workload_780.cpp,xczu7ev-ffvc1156-2-e,10,3904.7337,63,41,0,0,5,cyclic_2_1,cyclic_4_1,block_32_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_16,unroll_4,unroll_5,unroll_2,1,11.5,0.873688165775,False
workload_831.cpp,xczu7ev-ffvc1156-2-e,10,3904.7337,59,41,0,0,5,cyclic_2_1,cyclic_4_1,block_32_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_4,unroll_2,unroll_5,unroll_2,1,11.5,0.873688165775,False
workload_407.cpp,xczu7ev-ffvc1156-2-e,10,1064.02334,79,41,0,4,9,cyclic_2_1,cyclic_4_1,block_64_1,pipeline_1,pipeline_1,unroll_4,unroll_64,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_2,1,13.5,0.965726796645,False
workload_260.cpp,xczu7ev-ffvc1156-2-e,10,861.57298,98,46,6,9,17,cyclic_2_1,cyclic_4_1,block_64_1,unroll_5,pipeline_1,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_8,1,19.5,0.873510273321,False
workload_229.cpp,xczu7ev-ffvc1156-2-e,10,191.8666,89,41,7,10,17,cyclic_2_1,cyclic_4_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_16,pipeline_1,unroll_2,1,18.75,0.90291445784,False
workload_283.cpp,xczu7ev-ffvc1156-2-e,10,777.63574,155,41,13,10,32,cyclic_2_1,cyclic_4_1,cyclic_128_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_8,unroll_8,unroll_16,pipeline_1,unroll_2,1,24,0.819975494508,False
workload_891.cpp,xczu7ev-ffvc1156-2-e,10,170.29064,84,41,7,12,15,cyclic_2_1,cyclic_4_1,cyclic_128_1,unroll_5,pipeline_1,pipeline_1,unroll_32,unroll_8,unroll_8,unroll_4,unroll_5,unroll_2,1,18.75,0.903097831225,False
workload_559.cpp,xczu7ev-ffvc1156-2-e,10,112.94234,78,41,7,8,13,cyclic_2_1,cyclic_4_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_4,pipeline_1,pipeline_1,unroll_2,1,17.25,1,True
workload_544.cpp,xczu7ev-ffvc1156-2-e,10,595.82106,82,42,1,5,12,cyclic_2_1,cyclic_4_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_4,unroll_64,unroll_64,unroll_16,pipeline_1,pipeline_1,unroll_2,1,15,0.956795898519,False
workload_580.cpp,xczu7ev-ffvc1156-2-e,10,595.82106,82,42,1,5,12,cyclic_2_1,cyclic_4_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_4,unroll_64,unroll_64,unroll_16,pipeline_1,pipeline_1,unroll_8,1,15,0.956795898519,False
workload_925.cpp,xczu7ev-ffvc1156-2-e,10,777.66712,72,51,13,8,15,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_5,pipeline_1,unroll_2,unroll_32,unroll_8,unroll_8,unroll_4,pipeline_1,unroll_2,1,21.75,0.849237584809,False
workload_607.cpp,xczu7ev-ffvc1156-2-e,10,3206.0473,155,41,0,2,11,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_5,pipeline_1,unroll_4,unroll_2,unroll_64,unroll_4,unroll_4,unroll_5,pipeline_1,1,13.5,0.897252142396,False
workload_345.cpp,xczu7ev-ffvc1156-2-e,10,840.27397,104,51,13,11,20,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_5,pipeline_1,unroll_4,unroll_2,unroll_8,unroll_8,unroll_2,pipeline_1,unroll_8,1,23.75,0.821332125396,False
workload_424.cpp,xczu7ev-ffvc1156-2-e,10,575.16806,169,51,13,12,28,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_5,unroll_8,unroll_4,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_2,1,26,0.795679505889,False
workload_255.cpp,xczu7ev-ffvc1156-2-e,10,236.16978,83,42,7,9,14,cyclic_2_1,cyclic_4_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_32,pipeline_1,unroll_34,pipeline_1,unroll_2,1,18,0.909710993354,False
workload_592.cpp,xczu7ev-ffvc1156-2-e,10,112.93146,75,42,7,8,13,cyclic_2_1,cyclic_4_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_8,pipeline_1,pipeline_1,unroll_2,1,17.5,0.923629272918,False
workload_565.cpp,xczu7ev-ffvc1156-2-e,10,112.93146,74,42,7,8,13,cyclic_2_1,cyclic_4_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_8,unroll_16,unroll_5,unroll_2,1,17.5,0.923629272918,False
workload_529.cpp,xczu7ev-ffvc1156-2-e,10,170.30997,72,42,7,8,12,cyclic_2_1,cyclic_4_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_8,unroll_8,unroll_16,unroll_5,unroll_2,1,17.25,0.92580164222,False
workload_509.cpp,xczu7ev-ffvc1156-2-e,10,5858.01717,60,41,0,1,4,cyclic_2_1,cyclic_4_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,unroll_32,unroll_8,unroll_8,unroll_4,unroll_5,unroll_2,1,11.5,0.856110452448,False
workload_519.cpp,xczu7ev-ffvc1156-2-e,10,3904.73693,60,41,0,1,5,cyclic_2_1,cyclic_4_1,cyclic_4_1,unroll_5,pipeline_1,unroll_2,unroll_32,unroll_64,unroll_8,pipeline_1,unroll_5,unroll_2,1,11.75,0.8738683065,False
workload_491.cpp,xczu7ev-ffvc1156-2-e,10,5858.01824,61,41,0,0,4,cyclic_2_1,cyclic_4_1,cyclic_4_1,unroll_5,pipeline_1,unroll_2,unroll_32,unroll_8,unroll_4,unroll_4,unroll_5,unroll_2,1,11.25,0.859158411855,False
workload_462.cpp,xczu7ev-ffvc1156-2-e,10,5858.01784,61,41,0,0,4,cyclic_2_1,cyclic_4_1,cyclic_4_1,unroll_5,pipeline_1,unroll_2,unroll_32,unroll_8,unroll_8,unroll_4,unroll_5,unroll_2,1,11.25,1,True
workload_835.cpp,xczu7ev-ffvc1156-2-e,10,3904.73437,61,41,0,1,5,cyclic_2_1,cyclic_4_1,cyclic_4_1,unroll_5,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_8,unroll_4,unroll_5,unroll_2,1,11.75,0.873868440012,False
workload_813.cpp,xczu7ev-ffvc1156-2-e,10,3903.50557,221,41,0,6,28,cyclic_2_1,cyclic_4_1,cyclic_4_1,unroll_5,pipeline_1,unroll_32,unroll_64,unroll_64,unroll_8,unroll_4,unroll_5,unroll_2,1,18.75,0.780198162614,False
workload_740.cpp,xczu7ev-ffvc1156-2-e,10,4344.07323,107,41,0,1,7,cyclic_2_1,cyclic_4_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll_8,unroll_4,unroll_5,unroll_8,1,12.25,0.857610043649,False
workload_932.cpp,xczu7ev-ffvc1156-2-e,10,2895.48186,72,41,0,1,7,cyclic_2_1,cyclic_4_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_2,unroll_32,unroll_64,unroll_16,unroll_4,unroll_5,unroll_8,1,12.25,0.925802229077,False
workload_729.cpp,xczu7ev-ffvc1156-2-e,10,5910.1353,66,41,0,1,6,cyclic_2_1,cyclic_4_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_16,unroll_2,unroll_5,unroll_2,1,12,0.848354818836,False
workload_324.cpp,xczu7ev-ffvc1156-2-e,10,877.59684,87,41,4,8,18,cyclic_2_1,cyclic_4_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_2,1,17.75,0.900784785764,False
workload_428.cpp,xczu7ev-ffvc1156-2-e,10,839.53563,108,41,4,8,19,cyclic_2_1,cyclic_4_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_2,1,18,0.89754403646,False
workload_300.cpp,xczu7ev-ffvc1156-2-e,10,881.68884,88,41,4,8,18,cyclic_2_1,cyclic_4_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_2,1,17.75,0.90066976051,False
workload_417.cpp,xczu7ev-ffvc1156-2-e,10,876.06084,119,41,4,14,31,cyclic_2_1,cyclic_4_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_2,1,22.5,0.837042075261,False
workload_317.cpp,xczu7ev-ffvc1156-2-e,10,817.17731,72,41,13,9,17,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_5,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_2,1,20,0.867555873655,False
workload_248.cpp,xczu7ev-ffvc1156-2-e,10,1112.21543,81,51,0,7,14,cyclic_2_1,cyclic_64_1,block_2_1,pipeline_1,pipeline_1,unroll_2,unroll_32,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_34,1,18,0.889911963597,False
workload_542.cpp,xczu7ev-ffvc1156-2-e,10,112.97225,86,40,7,8,14,cyclic_2_1,cyclic_64_1,block_32_1,unroll_5,pipeline_1,pipeline_1,unroll_32,unroll_64,pipeline_1,unroll_16,pipeline_1,unroll_2,1,17.25,0.927034497763,False
workload_518.cpp,xczu7ev-ffvc1156-2-e,10,113.04858,77,40,7,8,14,cyclic_2_1,cyclic_64_1,block_64_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,1,17.25,0.92703287739,False
workload_454.cpp,xczu7ev-ffvc1156-2-e,10,112.97178,86,40,7,8,14,cyclic_2_1,cyclic_64_1,block_64_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,1,17.25,0.92703450774,False
workload_563.cpp,xczu7ev-ffvc1156-2-e,10,112.93976,208,41,7,9,42,cyclic_2_1,cyclic_64_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,1,24.75,0.816885456418,False
workload_403.cpp,xczu7ev-ffvc1156-2-e,10,112.9449,80,41,7,8,14,cyclic_2_1,cyclic_64_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,17.5,0.923628984642,False
workload_511.cpp,xczu7ev-ffvc1156-2-e,10,600.49306,284,51,1,36,64,cyclic_2_1,cyclic_64_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_32,unroll_32,unroll_64,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,38,0.62051618655,False
workload_476.cpp,xczu7ev-ffvc1156-2-e,10,600.49306,274,51,1,36,64,cyclic_2_1,cyclic_64_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_32,unroll_32,unroll_64,pipeline_1,unroll_16,pipeline_1,unroll_8,1,38,0.62051618655,False
workload_406.cpp,xczu7ev-ffvc1156-2-e,10,858.27573,71,51,2,4,10,cyclic_2_1,cyclic_64_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,unroll_32,unroll_8,unroll_8,unroll_4,pipeline_1,unroll_2,1,16.75,0.919422316123,False
workload_280.cpp,xczu7ev-ffvc1156-2-e,10,1076.24884,73,41,0,4,9,cyclic_2_1,cyclic_8_1,block_128_1,pipeline_1,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_8,unroll_16,pipeline_1,unroll_2,1,13.5,0.965213708305,False
workload_646.cpp,xczu7ev-ffvc1156-2-e,10,112.96664,123,41,7,9,21,cyclic_2_1,cyclic_8_1,block_64_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_4,pipeline_1,pipeline_1,unroll_2,1,19.5,0.882821405854,False
workload_635.cpp,xczu7ev-ffvc1156-2-e,10,112.93976,114,42,7,9,21,cyclic_2_1,cyclic_8_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_4,pipeline_1,pipeline_1,unroll_2,1,19.75,0.876087642875,False
workload_414.cpp,xczu7ev-ffvc1156-2-e,10,940.05684,63,42,1,3,7,cyclic_2_1,cyclic_8_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_2,1,13.25,0.973409301033,False
workload_361.cpp,xczu7ev-ffvc1156-2-e,10,178.42134,73,41,7,8,13,cyclic_2_1,cyclic_8_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_2,1,17.25,0.925624691096,False
workload_330.cpp,xczu7ev-ffvc1156-2-e,10,882.71284,71,41,4,5,12,cyclic_2_1,cyclic_8_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_2,1,15.5,0.944165316773,False
workload_554.cpp,xczu7ev-ffvc1156-2-e,10,170.30008,71,41,7,8,13,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_5,pipeline_1,pipeline_1,unroll_32,unroll_8,unroll_8,unroll_4,pipeline_1,unroll_8,1,17.25,0.925801857586,False
workload_337.cpp,xczu7ev-ffvc1156-2-e,10,1045.02084,116,58,0,9,23,cyclic_32_1,block_2_1,block_128_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_34,1,22.5,0.832505897276,False
workload_370.cpp,xczu7ev-ffvc1156-2-e,10,913.94884,112,58,1,11,26,cyclic_32_1,block_2_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_4,unroll_4,pipeline_1,unroll_8,1,24,0.816445321841,False
workload_206.cpp,xczu7ev-ffvc1156-2-e,10,145.23805,401,57,68,30,87,cyclic_32_1,block_32_1,block_32_1,unroll_5,unroll_64,pipeline_1,unroll_64,unroll_4,unroll_34,unroll_34,pipeline_1,unroll_2,1,60.5,0.377499317952,False
workload_616.cpp,xczu7ev-ffvc1156-2-e,10,4217.99981,141,57,0,5,25,cyclic_32_1,block_32_1,cyclic_128_1,unroll_5,pipeline_1,unroll_2,unroll_32,unroll_64,unroll_8,unroll_16,unroll_5,unroll_2,1,21.75,0.736106454422,False
workload_355.cpp,xczu7ev-ffvc1156-2-e,10,1211.72949,114,58,0,10,25,cyclic_32_1,block_4_1,block_128_1,pipeline_1,unroll_8,unroll_8,unroll_16,unroll_8,unroll_8,unroll_4,pipeline_1,unroll_8,1,23.25,0.816524675092,False
workload_742.cpp,xczu7ev-ffvc1156-2-e,10,91.99768,164,58,68,28,58,cyclic_32_1,block_4_1,block_32_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_2,1,53,0.502109012046,False
workload_702.cpp,xczu7ev-ffvc1156-2-e,10,1599.17464,162,57,0,2,16,cyclic_32_1,block_4_1,block_32_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_5,pipeline_1,1,18.75,0.865284054384,False
workload_788.cpp,xczu7ev-ffvc1156-2-e,10,662.09434,272,58,0,29,56,cyclic_32_1,block_4_1,block_32_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,1,35.75,0.668796736949,False
workload_731.cpp,xczu7ev-ffvc1156-2-e,10,663.97592,162,58,0,6,26,cyclic_32_1,block_4_1,block_32_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_64,unroll_16,unroll_34,pipeline_1,unroll_2,1,22.5,0.842560214574,False
workload_775.cpp,xczu7ev-ffvc1156-2-e,10,663.97592,155,58,0,6,26,cyclic_32_1,block_4_1,block_32_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_64,unroll_16,unroll_34,pipeline_1,unroll_8,1,22.5,0.842560214574,False
workload_647.cpp,xczu7ev-ffvc1156-2-e,10,663.9785,97,58,0,5,21,cyclic_32_1,block_4_1,block_32_1,pipeline_1,pipeline_1,unroll_4,unroll_64,unroll_64,unroll_16,unroll_34,pipeline_1,unroll_2,1,21,0.86251920975,False
workload_730.cpp,xczu7ev-ffvc1156-2-e,10,663.9785,102,58,0,5,21,cyclic_32_1,block_4_1,block_32_1,pipeline_1,pipeline_1,unroll_4,unroll_64,unroll_64,unroll_16,unroll_34,pipeline_1,unroll_8,1,21,0.86251920975,False
workload_766.cpp,xczu7ev-ffvc1156-2-e,10,811.03731,86,63,6,6,22,cyclic_32_1,block_4_1,block_32_1,unroll_5,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_8,1,24.25,0.81557680627,False
workload_688.cpp,xczu7ev-ffvc1156-2-e,10,509.31401,114,63,6,10,29,cyclic_32_1,block_4_1,block_32_1,unroll_5,pipeline_1,unroll_4,unroll_64,unroll_64,unroll_16,unroll_34,pipeline_1,unroll_2,1,27,0.787423141595,False
workload_571.cpp,xczu7ev-ffvc1156-2-e,10,671.18746,92,58,0,3,18,cyclic_32_1,block_4_1,block_64_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,pipeline_1,unroll_34,pipeline_1,unroll_2,1,19.75,0.871727004371,False
workload_844.cpp,xczu7ev-ffvc1156-2-e,10,91.94651,137,57,68,29,57,cyclic_32_1,block_4_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_16,pipeline_1,unroll_8,1,52.75,1,True
workload_828.cpp,xczu7ev-ffvc1156-2-e,10,91.94651,132,57,68,29,57,cyclic_32_1,block_4_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_8,unroll_16,pipeline_1,unroll_8,1,52.75,1,True
